itemId,status,created,lastModif,Unique-ID -- 354,Agent Type -- 320,Genus / Virus Group -- 321,Species / Virus Name -- 322,NIH -- 323,NIH notes -- 324,BMBL -- 325,Australia / New Zealand -- 326,Austrailia / New Zealand notes -- 327,Belgium -- 328,Belgium notes -- 329,Canada -- 330,Canada PSDS -- 331,Canada Notes -- 332,European Community -- 333,European Community notes -- 334,Georgia -- 337,Georgia notes -- 338,Germany -- 335,Germany notes -- 336,Singapore -- 339,Singapore notes -- 340,Singapore schedule -- 341,Switzerland -- 342,Switzerland notes -- 343,United Kingdom -- 344,United Kingdom notes -- 345,Human Pathogen -- 346,Animal Pathogen -- 347,Plant Pathogen -- 348,Select Agent CDC -- 349,Select Agent USDA -- 350
26707,o,1596975478,1596975478,17554,bacteria,Capnocytophaga,canimorsus,,,,2,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,ht,,,,2,,,,n,n,n,n,n
26708,o,1596975478,1596975478,17555,bacteria,Capnocytophaga,cynodegmi,,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,ht,,,,2,,,,n,n,n,n,n
26709,o,1596975478,1596975478,17556,bacteria,Capnocytophaga,gingivalis,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,,,,,2,,,,y,n,n,n,n
26710,o,1596975478,1596975478,17557,bacteria,Capnocytophaga,granulosa,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,,,,,3,TMP,,,y,n,n,n,n
26711,o,1596975478,1596975478,17558,bacteria,Capnocytophaga,haemolytica,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,,,,,2,TMP,,,y,n,n,n,n
26712,o,1596975478,1596975478,17559,bacteria,Capnocytophaga,ochracea,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,,,,,2,,,,y,n,n,n,n
26713,o,1596975478,1596975478,17560,bacteria,Capnocytophaga,sputigena,,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/capnocytophaga.html,,,,,,2,,,,,2,,,,y,n,n,n,n
26714,o,1596975478,1596975478,17562,bacteria,Cardiobacterum,hominis,,,,,,2,,,,,2,,,,2,,,,,2,,2,,y,n,n,n,n
26715,o,1596975478,1596975478,17563,bacteria,Carnobacterium,piscicola,,,,,,,,,,,,,,,,,,,,1,,,,n,y,n,n,n
26716,o,1596975478,1596975478,17564,bacteria,Catonella,morbi,,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
26717,o,1596975478,1596975478,17565,bacteria,Cedecea,davisae,,,,,,,,,,,,,,,2,,,,,2,,,,n,n,n,n,n
26718,o,1596975478,1596975478,17566,bacteria,Cedecea,lapagei,,,,,,,,,,,,,,,2,,,,,2,,,,n,n,n,n,n
26719,o,1596975478,1596975478,17567,bacteria,Cedecea,neteri,,,,,,,,,,,,,,,2,,,,,2,,,,n,n,n,n,n
26720,o,1596975478,1596975478,17568,bacteria,Cellulomonas,hominis,,,,,,,,,,,,,2,,1,+,,,,2,,,,n,n,n,n,n
26721,o,1596975478,1596975478,17569,bacteria,Centipeda,periodontii,,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
26722,o,1596975478,1596975478,17570,bacteria,Chlamydia,muridarum,,,,2,,2,,,,,,,,,2,t,,,,2,,,,n,y,n,n,n
26723,o,1596975478,1596975478,17571,bacteria,Chlamydia,pecorum,,,,2,,2,,,,,,,,,2,t,,,,2,PV,,,n,n,n,n,n
26724,o,1596975478,1596975478,17572,bacteria,Chlamydia,pneumoniae,2,,2,2,,2,,,,,2,, ,,2,ht,,,,2,,2,,n,n,n,n,n
26725,o,1596975478,1596975478,17573,bacteria,Chlamydia,psittaci,2,,,3,,2,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/chlamydophila-psittaci.html,,2,other strains,2,,3,Z,,,,3,(some strains are less virulent (strains of non-avian origin) and may be handled in the same way as organisms of group 2),2,(non-avain strains),n,n,n,n,n
26726,o,1596975478,1596975478,17574,bacteria,Chlamydia,psittaci (avian strains),,,3,2,,3,,,,,3,,2,,3,Z,3,,First Schedule Part I,,,3,,n,y,n,n,n
26727,o,1596975478,1596975478,17575,bacteria,Chlamydia,spp.,,,,2,,,,,,,,,,,,,,,,,,,,n,n,n,n,n
26728,o,1596975478,1596975478,17576,bacteria,Chlamydia,suis,,,,2,,2,,,,,,,,,2,t,,,,2,,,,n,y,n,n,n
26729,o,1596975478,1596975478,17577,bacteria,Chlamydia,trachomatis,2,,2,2,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/chlamydia-trachomatis.html,,2,,2,,2,,,,,2,,2,,y,n,n,n,n
26730,o,1596975478,1596975478,17578,bacteria,Chlamydophila,abortus,,,,,,2,,,,,,,,,,,,,,2,,,,y,y,n,n,n
26731,o,1596975478,1596975478,17579,bacteria,Chlamydophila,caviae,,,,,,2,,,,,,,,,,,,,,2,,,,n,y,n,n,n
26732,o,1596975478,1596975478,17580,bacteria,Chlamydophila,felis,,,,,,2,,,,,,,,,,,,,,2,,,,y,y,n,n,n
26733,o,1596975478,1596975478,17581,bacteria,Chlamydophila,pecorum,,,,2,see chlamydia spp,2,,,,,,,,,,,,,,2,,,,n,y,n,n,n
26734,o,1596975478,1596975478,17582,bacteria,Chlamydophila,pneumoniae,,,2+,2,see chlamydia spp,2,,2,,,2,see chlamydia pneumoniae,,,,,,,,2,,2,,y,y,n,n,n
26735,o,1596975478,1596975478,17583,bacteria,Chlamydophila,psittaci,,,2+,3,see chlamydia psittaci,3,"avian strains, non-avian are RG 2",3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/chlamydophila-psittaci.html,,3,"see chlamydia psittaci (avian), non avian are RG 2",,,3,Z,,,,2,,3,avian (non-avian RG 2),y,y,n,n,n
26736,o,1596975478,1596975478,17584,bacteria,Chromobacterium,violaceum,,,,,,2,,,,,,,,,2,ht,,,,2,,,,y,y,n,n,n
26737,o,1596975478,1596975478,17585,bacteria,Chryseobacterium,gleum,,,,,,,,,,,,,,,2,,,,,2,,,,n,n,n,n,n
26738,o,1596975478,1596975478,17586,bacteria,Chryseobacterium,indologenes,,,,,,2,formerly flavobacterium,,,,,,,,2,ht,,,,2,,,,y,y,n,n,n
26739,o,1596975478,1596975478,17587,bacteria,Chryseobacterium,indoltheticum,,,,,,,,,,,,,,,1,,,,,1,,,,y,n,n,n,n
26740,o,1596975478,1596975478,17588,bacteria,Chryseobacterium,meningosepticum,,,,,,,Elizabethkingia meningoseptica,,,,2,see flavobacterium meningosepticum,,,,,,,,2,,2,Elizabethkingia meningoseptica,y,y,n,n,n
26741,o,1596975478,1596975478,17589,bacteria,Chryseobacterium,scophthalmum,,,,,,2,formerly flavobacterium,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
